id,section_id,override_type,value,note
225,6.07.03,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
130,6.07.05,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
83,6.07.06,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
102,6.07.07,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
138,6.07.08,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
268,6.07.09,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
241,6.07.10,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
193,6.07.11,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
233,6.07.12,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
161,6.07.13,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
93,6.07.14,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
153,6.07.15,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
211,6.07.16,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
131,6.07.17,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
213,6.07.18,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
123,6.07.19,force_coastal_section,,"The coastal-walk counterpart of _NONCOASTAL_EXCEPTION_SECTIONS' mirror image: sections manually verified to be a genuine continuation of a coastal walk despite a section header that names a *tribe*, not a sea - so _COASTAL_HDR_RE never fires for them and every plain-named point falls through to the default ""city"". Found by inspection of a rendered map: the whole Arabian side of the Red Sea (book.map ""6.07"", Arabia Felix) was missing its coastline entirely, replaced by an unconnected scatter of ""city"" points, while the opposite African shore (book.map ""4.07"") was correctly traced - reported by the user as ""as if one coastline is missing, full of little islands"". Ptolemy's own catalogue narrates this coast tribe-by-tribe (""In the country of the Kinaidokolpitans..."", ""The Kassanite country..."", ""Country of the Elisarans..."") rather than re-stating ""Arabian Gulf""/""Red Sea"" at every section, and only sections 02, 08 (and a few later ones already caught by _GULF_RE on their own points) happen to carry an explicit sea-name header - topostext's English translation confirms the whole span 02-19 is one continuous coastal enumeration (""border of the Arabian Gulf in the inmost part of the Elanite gulf, Onne"" opens it; ""Country of the Adramitans"", ""Sachalites"", ""In the narrows of the Persian Gulf"" carry it on down the Arabian Sea coast and round into the Persian Gulf; section 20, the named-mountains appendix, is where it ends - already handled by _MOUNTAIN_APPENDIX_SECTIONS above). Forcing section_is_coastal here is safe even for the sections that also contain real river mouths/sources (05's ""Baitios-Quellen"", 10's ""Prion-Mündung""/springs) since _RIVERFEAT_RE/_MOUTH_RE are checked before the section-level coastal fallback ever gets a turn - only the plain harbor-town citations that had nothing else to match on are affected (Kopar, Zabram, Thebai, Badeo, Mamala, Muza, Okelis and more - several of them well-attested real Red Sea ports)."
21,6.07.43,force_island_section,,"Found by the systematic topostext-disagreement review (2026-07-30): the *other* Ionian islands, each cited once (not a coastal walk of any single one, so no _ISLAND_LINE_GROUPS entry - just the ""list of several different islands"" shape _ISLAND_APPENDIX_SECTIONS exists for). Section ""12"": Kephallenia (""Kephallenia island, with a city of the same name...its northernmost promontory"" / ""the southern promontory"" - both capes stay `island` too, the same as Corfu's own capes above), Erikusa, Skopelos, Leukas (""Leukas island""). Section ""13"": Echinaden (""the Echinades islands""), Ithake (""in which a city of that name""), Lotoa (""Letoa island""), Zakynthos (""in which a city of the same name""). All were sitting in `city`. [Red Sea islands]"
26,6.07.45,force_island_section,,"Found by the systematic topostext-disagreement review (2026-07-30): the *other* Ionian islands, each cited once (not a coastal walk of any single one, so no _ISLAND_LINE_GROUPS entry - just the ""list of several different islands"" shape _ISLAND_APPENDIX_SECTIONS exists for). Section ""12"": Kephallenia (""Kephallenia island, with a city of the same name...its northernmost promontory"" / ""the southern promontory"" - both capes stay `island` too, the same as Corfu's own capes above), Erikusa, Skopelos, Leukas (""Leukas island""). Section ""13"": Echinaden (""the Echinades islands""), Ithake (""in which a city of that name""), Lotoa (""Letoa island""), Zakynthos (""in which a city of the same name""). All were sitting in `city`. [Red Sea islands incl. Dioskorides (Socotra)]"
10,6.07.46,force_island_section,,"Found by the systematic topostext-disagreement review (2026-07-30): the *other* Ionian islands, each cited once (not a coastal walk of any single one, so no _ISLAND_LINE_GROUPS entry - just the ""list of several different islands"" shape _ISLAND_APPENDIX_SECTIONS exists for). Section ""12"": Kephallenia (""Kephallenia island, with a city of the same name...its northernmost promontory"" / ""the southern promontory"" - both capes stay `island` too, the same as Corfu's own capes above), Erikusa, Skopelos, Leukas (""Leukas island""). Section ""13"": Echinaden (""the Echinades islands""), Ithake (""in which a city of that name""), Lotoa (""Letoa island""), Zakynthos (""in which a city of the same name""). All were sitting in `city`. [Sachalitic Gulf islands]"
